run,iteration,method_id,method,topology_id,topology,action_id,action_metric,source,supported,reduced_metrics,worsened_metrics,failed_metric_reduction,failed_metric_worsening,violation_reduction
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.024047,0.000444,0.013455
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|unity_gain_bandwidth,,0.009545,0.0,0.009829
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.034781,0.115576,-0.135026
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_01_global_I_tail_increase,slew_rate,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_02_M5_L_decrease,slew_rate,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.006424,0.103495,-0.121306
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.00021,0.009087,-0.009828
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.006223,0.007679,-0.007676
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_global_vbias_set,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.537471,0.016645,-3.241505
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_3,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.016642,0.000754,0.01753
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.46002800000000005,0.0,1.128374
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M3_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.033898,0.0,0.061442
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,2.89307,0.0,6.428817
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_03_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing|saturation_margin,dc_gain,0.31242800000000004,0.001995,0.967038
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.010933,0.193578,-0.615728
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_M4_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.022577,-0.042191
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.237566,-0.742175
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_08_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing,saturation_margin,0.08022699999999999,0.736214,-1.779419
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M3_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.021191,0.0,0.026572
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,3.326885,0.0,3.568309
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_03_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing|saturation_margin,dc_gain,0.25754,0.000981,0.534982
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.010323,0.21252900000000002,-0.462865
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_M4_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.016282,-0.021451
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.183039,-0.392378
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,002,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_08_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|unity_gain_bandwidth,,0.004602,0.0,0.005252
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|unity_gain_bandwidth,,0.045649,0.0,0.027051
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_01_global_I_tail_increase,slew_rate,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,slew_rate_02_M5_L_decrease,slew_rate,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.032069,0.225251,-0.345708
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M4_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|unity_gain_bandwidth,0.0,0.0031019999999999997,-0.004024
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,unity_gain_bandwidth,0.005374,0.004234,-0.005207
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_global_vbias_set,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.657915,0.023098,0.430554
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,003,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,True,unity_gain_bandwidth,dc_gain,0.01328,0.001254,0.0172
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,unity_gain_bandwidth_01_global_I_tail_increase,unity_gain_bandwidth,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,unity_gain_bandwidth_02_M1_gm_id_increase,unity_gain_bandwidth,spice_small_perturbation,True,unity_gain_bandwidth,,0.013562,0.0,0.003124
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,004,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,unity_gain_bandwidth_03_M5_L_decrease,unity_gain_bandwidth,spice_small_perturbation,True,unity_gain_bandwidth,,0.032693,0.0,0.006906
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,1.0870279999999999,0.0,11.113286
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M3_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.008696,0.0,0.030656
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,9.050123999999999,0.0,71.488908
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_03_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,saturation_margin,dc_gain|output_swing,0.107187,0.003477,1.170015
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.009259,0.206236,-2.271752
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.000473,0.023041,-0.092926
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.124876,-1.327001
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,005,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_08_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.767408,0.0,3.492738
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_03_M3_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.007855000000000001,0.0,0.017871
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing|saturation_margin,dc_gain,0.135647,0.000322,0.68137
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.00814,0.276173,-1.401108
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M4_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.00197,0.023718,-0.058233
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.16447499999999998,-0.813225
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_2,006,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_01_global_vbias_set,dc_gain,spice_small_perturbation,True,dc_gain|output_swing,saturation_margin,0.054946,0.115255,-0.126386
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_04_M3_gm_id_increase,dc_gain,spice_small_perturbation,True,dc_gain|output_swing|saturation_margin,,0.014581,0.0,0.009284
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_02_global_vbias_set,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,1.182607,-1.699412
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_03_M1_gm_id_increase,dc_gain,spice_small_perturbation,True,output_swing|saturation_margin,dc_gain,0.214849,0.000818,0.215932
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_05_M2_L_increase,dc_gain,spice_small_perturbation,True,dc_gain,output_swing|saturation_margin,0.010488,0.222311,-0.249288
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_06_M4_L_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.031367,-0.021444
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_07_M5_gm_id_increase,dc_gain,spice_small_perturbation,False,,dc_gain|output_swing|saturation_margin,0.0,0.179262,-0.197268
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,001,diagnosis_spice_postprocess_fallback,Diagnosis + repair,current_mirror_ota_ihp130,Current mirror,dc_gain_08_global_I_tail_decrease,dc_gain,spice_small_perturbation,False,,,0.0,0.0,0.0
