job,case,method,family,schema,topology,topology_label,seed,spec,spec_label,metric,direction,target,measured,unit,passed,achievement,capped_achievement,normalized_margin
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,dc_gain,Gain,dc_gain_db,min,28.9,29.4175205,dB,True,1.0179072837370242,1.0179072837370242,0.017907283737024215
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,28332588.243846614,Hz,False,0.8021684100749324,0.8021684100749324,-0.19783158992506755
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,phase_margin,Phase margin,phase_margin,min,60.0,67.77726694378711,deg,True,1.1296211157297853,1.1296211157297853,0.12962111572978519
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,slew_rate,Slew rate,slew_rate,min,37520000.0,33378200.6452948,V/s,False,0.8896108913991152,0.8896108913991152,-0.11038910860088486
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,output_swing,Output swing,output_swing,min,0.8318,0.8764832999999999,V,True,1.0537188025967779,1.0537188025967779,0.053718802596777915
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_4,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,4,power,Power,total_power,max,0.0003,5.0545559999999997e-05,W,True,5.93523941568755,1.5,0.8315147999999999
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,dc_gain,Gain,dc_gain_db,min,28.9,29.0994631,dB,True,1.0069018373702423,1.0069018373702423,0.006901837370242307
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,38853435.84733567,Hz,True,1.1000406525293225,1.1000406525293225,0.10004065252932239
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,phase_margin,Phase margin,phase_margin,min,60.0,65.59736526892341,deg,True,1.0932894211487236,1.0932894211487236,0.09328942114872353
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,slew_rate,Slew rate,slew_rate,min,37520000.0,40781233.60935827,V/s,True,1.0869198723176512,1.0869198723176512,0.0869198723176512
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,output_swing,Output swing,output_swing,min,0.8318,0.8708258999999998,V,True,1.0469174080307764,1.0469174080307764,0.04691740803077643
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,5,power,Power,total_power,max,0.0003,5.774784e-05,W,True,5.194999501280048,1.5,0.8075072
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,dc_gain,Gain,dc_gain_db,min,28.9,29.4939918,dB,True,1.0205533494809689,1.0205533494809689,0.020553349480968902
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,27228092.415907536,Hz,False,0.7708972937686165,0.7708972937686165,-0.22910270623138349
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,phase_margin,Phase margin,phase_margin,min,60.0,65.78610832487092,deg,True,1.0964351387478488,1.0964351387478488,0.09643513874784873
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,slew_rate,Slew rate,slew_rate,min,37520000.0,28351133.239029024,V/s,False,0.7556272185242278,0.7556272185242278,-0.2443727814757723
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,output_swing,Output swing,output_swing,min,0.8318,0.9258298999999999,V,True,1.1130438807405625,1.1130438807405625,0.1130438807405625
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,7,power,Power,total_power,max,0.0003,4.119036e-05,W,True,7.2832575388998775,1.5,0.8626988
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,dc_gain,Gain,dc_gain_db,min,28.9,29.1609067,dB,True,1.0090279134948097,1.0090279134948097,0.009027913494809798
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,36518775.673936166,Hz,True,1.0339404211193706,1.0339404211193706,0.0339404211193705
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,phase_margin,Phase margin,phase_margin,min,60.0,67.07884623616741,deg,True,1.1179807706027902,1.1179807706027902,0.11798077060279014
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,slew_rate,Slew rate,slew_rate,min,37520000.0,41152238.26628771,V/s,True,1.096808056137732,1.096808056137732,0.09680805613773205
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,output_swing,Output swing,output_swing,min,0.8318,0.8544519,V,True,1.0272323875931715,1.0272323875931715,0.027232387593171505
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_6,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,6,power,Power,total_power,max,0.0003,5.9590559999999995e-05,W,True,5.034354434662134,1.5,0.8013648
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,dc_gain,Gain,dc_gain_db,min,28.9,28.0849653,dB,False,0.971798107266436,0.971798107266436,-0.028201892733563955
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,37032268.4188016,Hz,True,1.0484787208041222,1.0484787208041222,0.04847872080412226
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,phase_margin,Phase margin,phase_margin,min,60.0,70.07374225864582,deg,True,1.1678957043107636,1.1678957043107636,0.1678957043107637
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,slew_rate,Slew rate,slew_rate,min,37520000.0,42561229.47692969,V/s,True,1.1343611267838403,1.1343611267838403,0.13436112678384027
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,output_swing,Output swing,output_swing,min,0.8318,0.8768422999999999,V,True,1.054150396729983,1.054150396729983,0.054150396729983015
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,8,power,Power,total_power,max,0.0003,6.307499999999999e-05,W,True,4.756242568370987,1.5,0.78975
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,dc_gain,Gain,dc_gain_db,min,28.9,29.5137,dB,True,1.021235294117647,1.021235294117647,0.02123529411764711
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,34351939.189274274,Hz,False,0.9725917097756023,0.9725917097756023,-0.027408290224397683
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,phase_margin,Phase margin,phase_margin,min,60.0,65.18316784620465,deg,True,1.0863861307700775,1.0863861307700775,0.08638613077007756
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,slew_rate,Slew rate,slew_rate,min,37520000.0,39212033.31373056,V/s,True,1.0450968367198976,1.0450968367198976,0.045096836719897664
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,output_swing,Output swing,output_swing,min,0.8318,0.9154007,V,True,1.1005057706179369,1.1005057706179369,0.10050577061793697
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,9,power,Power,total_power,max,0.0003,6.26388e-05,W,True,4.789363780915343,1.5,0.7912039999999999
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,dc_gain,Gain,dc_gain_db,min,28.9,29.3883611,dB,True,1.0168983079584777,1.0168983079584777,0.01689830795847759
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35320000.0,43763846.05617194,Hz,True,1.2390669891328407,1.2390669891328407,0.23906698913284086
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,phase_margin,Phase margin,phase_margin,min,60.0,64.56990324055833,deg,True,1.0761650540093055,1.0761650540093055,0.07616505400930554
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,slew_rate,Slew rate,slew_rate,min,37520000.0,55079785.6700103,V/s,True,1.4680113451495282,1.4680113451495282,0.4680113451495282
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,output_swing,Output swing,output_swing,min,0.8318,0.8772040000000001,V,True,1.054585236835778,1.054585236835778,0.05458523683577796
diagnosis_spice_postprocess_fallback__current_mirror_ota_ihp130_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/current_mirror_ota_ihp130_frontier_stress.yaml,current_mirror_ota_ihp130,Current mirror,10,power,Power,total_power,max,0.0003,9.162972e-05,W,True,3.274046892209209,1.5,0.6945676
diagnosis_spice_postprocess_fallback__folded_cascode_ota_ihp130_frontier_stress__seed_2,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/folded_cascode_ota_ihp130_frontier_stress.yaml,folded_cascode_ota_ihp130,Folded cascode,2,dc_gain,Gain,dc_gain_db,min,45.8,45.4103718,dB,False,0.9914928340611354,0.9914928340611354,-0.008507165938864567
